museum_id,Region,Museum,City,URL,description,street,postcode,Latitude,Longitude,website,main category,secondary category,adult_ticket_price,museumkaart_price
7874,Limburg,Kasteelruïne - Fluweelengrot Valkenburg,Valkenburg (LB),https://whichmuseum.com/museum/kasteelruine-fluweelengrot-valkenburg-valkenburg-lb-7874,Kasteelruïne - Fluweelengrot Valkenburg is a museum in Valkenburg (LB) in the Netherlands.,Daalhemerweg 27,6301 BJ,,,https://www.kasteelvalkenburg.nl/en/,History & Anthropology,,15.00,0.00
104,Limburg,Museum van Bommel van Dam,Venlo,https://whichmuseum.com/museum/museum-van-bommel-van-dam-venlo-104,"Museum van Bommel van Dam is a museum of modern art with a wide variety of temporary exhibitions on paintings, drawings, sculptures and photography. The collection consists mainly of paintings, drawings, graphic works and some sculptures. The main part is made by Dutch artists from the 20th century. In the exhibitions, drawings, paintings, artistic photos, video art and spacious installations are exhibited.",Keulsepoort 1,5911 BX,,,https://www.vanbommelvandam.nl/,Art & Design,,8.00,0.00
72,Limburg,Limburgs Museum,Venlo,https://whichmuseum.com/museum/limburgs-museum-venlo-72,Limburgs Museum is a cultural history museum that illustrates the history and folklore of Limburg. The museum owns an archaeological collection which includes very old objects from the prehistory and an anthropology collection that consists of agricultural and carnival related objects. Every year the museum organises several different exhibitions.,Keulsepoort 5,5911 BX,,,https://www.limburgsmuseum.nl/nl/,History & Anthropology,,12.50,0.00
237,Limburg,Venrays Museum,Venray,https://whichmuseum.com/museum/venrays-museum-237,"The Venrays Museum is housed in 't Freulekeshuus, a building that dates back to 1866, designed by architect Pierre Cuypers. It is the cultural history museum of Venray. The collection consists of objects that are related to the cultural heritage of Venray and its surroundings. Among other objects, the museum exhibits paintings, religious art, drawings, clothing and utensils. In addition, the museum organises temporary exhibitions on regional themes.",Monseigneur Goumansplein 1,5801 CR,,,http://www.museumvenray.nl/,History & Anthropology,,5.00,0.00
412,Limburg,Museum W,Weert,https://whichmuseum.com/museum/museum-w-weert-412,"The municipal museum of Weert is open to the public again after a major renovation, restoration and redesign. Under the name Museum W, the museum is taking a new substantive course with a renewed arrangement of the permanent collection and an exhibition program of contemporary art and design. The design of the new, striking facade, the new interior and the furnishings were created by designer Maurice Mentjens.
 Foto: Arjen Schmitz",Meikoel 2,6001 EE,,,http://www.museumw.nl,History & Anthropology,Art & Design,8.00,0.00
2396,Limburg,Kasteel Wijlre estate,Wijlre,https://whichmuseum.com/museum/kasteel-wijlre-estate-2396,Kasteel Wijlre estate is a museum in Wijlre in the Netherlands.,Kerkpad,6321 PP,,,http://kasteelwijlre.nl/nl/,Art & Design,Nature & Natural History,9.00,0.00
203,North Brabant,Het Noordbrabants Museum,s-Hertogenbosch,https://whichmuseum.com/museum/het-noordbrabants-museum-s-hertogenbosch-203,"The Noordbrabants Museum is housed in the former Military Governorate, a monumental 18th century city palace. It is a museum of art, history and culture of North Brabant. The museum illustrates the cultural history of North Brabant by exhibiting historical objects and works of art. The collection ranges from prehistoric times to the present. There are exhibitions on, among others, the Romans, art from between 1500 and 1800, and art after 1800. The museum exhibits nine works by Vincent van Gogh, the greatest artist of Brabant. In addition to the permanent collection, the museum annually organises several temporary exhibitions.",Verwersstraat 41,5211 HT,,,http://www.hetnoordbrabantsmuseum.nl/,Art & Design,History & Anthropology,7.50,0.00
328,North Brabant,Design Museum Den Bosch,s-Hertogenbosch,https://whichmuseum.com/museum/design-museum-den-bosch-s-hertogenbosch-328,"Design Museum Den Bosch presents exciting and surprising exhibitions about design from the past, present and future. In two large halls and several small presentation rooms you will discover the influence of design on the world, from culture to technology, from lifestyle to philosophy, and from avant-garde to modernity. The core of the collection is made up of jewelry and ceramics by artists and designers from the 20th and 21st centuries. A hall of no less than 700m2 provides ample space for historical and contemporary design exhibitions.",De Mortel 4,5211 HV,,,https://designmuseum.nl/,Art & Design,,6.00,0.00
151,North Brabant,Museum Klok & Peel,Asten,https://whichmuseum.com/museum/museum-klok-peel-asten-151,"The Klok &amp; Peel Museum’s collection consists of two subcollections: a collection of carillons and a natural history collection. The museum has the largest collection of carillons in the world. The museum covers all clock-related themes. Clocks from all over the world are exhibited in the great hall. The natural history collection covers the nature of ‘de Peel’, an area near the border of Limburg and Brabant. This collection includes mammals, birds and fossils from the upper Miocene and covers the biology of amphibians, reptiles and fish.",Ostaderstraat 23,5721 WC,,,https://www.museumklokenpeel.nl/nl/,Science & Technology,Nature & Natural History,10.00,0.00
197,North Brabant,Het Markiezenhof,Bergen op Zoom,https://whichmuseum.com/museum/het-markiezenhof-bergen-op-zoom-197,"The Markiezenhof is a late gothic, medieval city palace. The palace houses three museums: the Stad- &amp; regiomuseum, the Spotprentenmuseum en the Kermismuseum. The palace consists of several rooms, corridors, towers, courtyards and gardens that illustrate the history of the city. The kermismuseum displays miniatures and parts of old fairground attractions. The Spotprentenmuseum displays works by Dutch and Belgian cartoonists and political cartoonists.",Steenbergsestraat 8,4611 TE,,,https://www.markiezenhof.nl/,Specialized & Alternative,History & Anthropology,7.50,0.00
425,North Brabant,Museum Vekemans,Boxtel,https://whichmuseum.com/museum/museum-vekemans-boxtel-425,"Museum Vekemans is dedicated to the tradition of washing and ironing. The collection of the museum includes utensils, paintings, sculptures, drawings and prints. The collection ‘Wassen en Strijken’ also includes artisan irons and clothes irons. The collection ‘Brabant Goedgemutst ‘ consists of hats from Brabant that each tell a story.",Stationsstraat 39,5281 GA,,,http://www.museumvekemans.nl,Specialized & Alternative,,5.00,0.00
7947,North Brabant,Museum Boxtel,Boxtel,https://whichmuseum.com/museum/museum-boxtel-7947,Museum Boxtel is a museum in Boxtel in the Netherlands.,Baroniestraat 18,5281 JE,,,https://muboboxtel.nl/,History & Anthropology,,4.00,0.00
1329,North Brabant,Stedelijk Museum Breda,Breda,https://whichmuseum.com/museum/stedelijk-museum-breda-1329,Stedelijk Museum Breda is the museum for cultural legacy and history of the city of Breda and for contemporary visual culture.,Boschstraat 22,4811 GH,,,https://stedelijkmuseumbreda.nl/,History & Anthropology,Art & Design,5.00,0.00
395,North Brabant,Museum de Wieger,Deurne,https://whichmuseum.com/museum/museum-de-wieger-deurne-395,"Museum De Wieger is housed in the former home, doctor's office and workshop of the painter and doctor Hendrik Wiegersma. The collection mainly consists of art painted by Wiegersma himself. In addition, works by other artists from the period 1900 to 1940 are displayed, including Charley Toorop and Isaac Israel. The museum also organizes exhibitions on contemporary artists from Brabant.",Oude Liesselseweg 29,5751 WN,,,http://www.dewieger.nl/,Art & Design,,8.25,0.00
417,North Brabant,De Looierij,Dongen,https://whichmuseum.com/museum/de-looierij-dongen-417,"De Looierij is a museum housed in an old tannery, of which the oldest part dates from 1890. The museum illustrates the tanning process and the life of tanners. By walking the ‘looiroute’, the visitor learns everything about tanning. The museum has three sections. In one of the sections a collection of electrical products from 1850 to 1960 are displayed. Another section is devoted to the history of Dongen. This section contains a heritage collection. The third section features a collection of objects related to tannery.",Kerkstraat 33,5101 BB,,,https://www.delooierij.nl/,History & Anthropology,,6.00,0.00
207,North Brabant,Kempenmuseum De Acht Zaligheden,Eersel,https://whichmuseum.com/museum/kempenmuseum-de-acht-zaligheden-eersel-207,"Kempenmuseum De Acht Zaligheden is housed in a Kempen longhouse farm. The museum illustrates life, living and working in Kempen during the period 1850-1950. The part that is called ‘De Acht Zaligheden’ gets extra focus. The collection includes Brabant textiles, tools and machines. The workshops illustrate crafts such as a carpenter, a clog maker and a wheelwright. In addition, the museum covers the local cigar industry.",Kapelweg 2,5521 JJ,,,http://www.achtzaligheden.nl/kempen/,History & Anthropology,Nature & Natural History,5.00,0.00
641,North Brabant,preHistorisch Dorp,Eindhoven,https://whichmuseum.com/museum/prehistorisch-dorp-eindhoven-641,"This open air museum, located in the vast Genneper Parken, shows how life in the Netherlands has been over a period of 15,000 years. Starting from the Stone Age, moving on to the Iron Age, visitors can explore dwellings, tools and other structures that have been reconstructed using the same materials and methods people used thousands of years ago. From the Iron Age the tour travels through time until the Medieval era, finishing in a reconstructed inn on an old market square, where visitors can sip some mead just like in the old days.",Boutenslaan 161 B,5644 TV,,,http://prehistorischdorp.nl/,History & Anthropology,,9.95,0.00
191,North Brabant,Van Abbemuseum,Eindhoven,https://whichmuseum.com/museum/van-abbemuseum-eindhoven-191,"The Van Abbemuseum is a leading museum on modern and contemporary art. It houses a collection of some 2,700 works from 1900 to present, consisting of a thousand works on paper, seven hundred paintings and thousand sculptures. The museum has a large collection of paintings by the Russian artist El Lissitzky. In addition, it owns works by Chagall, Picasso, Kandinsky, Beuys and Kokoschka.",Bilderdijklaan 10,5611 NH,,,https://vanabbemuseum.nl/,Art & Design,,6.00,0.00
93,North Brabant,DAF Museum,Eindhoven,https://whichmuseum.com/museum/daf-museum-eindhoven-93,"The DAF Museum is housed in an old brewery from 1884. The museum illustrates the history of Van Doorne's Automobile Factory (DAF). The permanent exhibition consists mainly of DAF vehicles including prototypes and produced sports cars. Furthermore, the museum houses a large collection of trucks. That part of the museum focusses on old trucks, including lorries, buses and special vehicles.",Tongelresestraat 27,5613 DA,,,http://www.dafmuseum.nl/nl-NL/,Science & Technology,History & Anthropology,11.00,0.00
1000,North Brabant,Philips Museum,Eindhoven,https://whichmuseum.com/museum/philips-museum-eindhoven-1000,The Philips museum provides a fascinating picture of the way in which Philips evolved from a small incandescent lamp manufacturer into a large and prestigious international group of companies. From the company’s origins in 1891 to the innovations of tomorrow.,Emmasingel 31,5611 AZ,,,http://www.philips-museum.com/,Science & Technology,History & Anthropology,11.00,0.00
